BcProductId,Current Stock,Large Image URL,Medium Image URL,Product Description,Product Name,Product Price,Product URL,Retail Price,Shipping Weight,Thumb Image URL,Brand,Category,Gender,Manufacturer,SKU,Country of Origin,UPC,Type,isNewArrival,Discount Off Retail,Categories
48421,13,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48421/images/282679/GIVP900575__34388.1758606714.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48421/images/282679/GIVP900575__34388.1758606714.386.513.jpg?c=1,GIVENCHY PI 3 PCS SET FOR MEN: 3.3 EAU DE TOILETTE SPRAY + 0.42 EAU DE TOILETTE SPRAY + 2.5 AFTER SHAVE BALM,GIVENCHY PI 3 PCS SET FOR MEN: 3.3 EAU DE TOILETTE SPRAY + 0.42 EAU DE TOILETTE SPRAY + 2.5 AFTER SHAVE BALM,51.7,https://www.scentsworld.com/givp900575/,129,26.08,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48421/images/282679/GIVP900575__34388.1758606714.220.290.jpg?c=1,GIVENCHY,Shop All,Men,,GIVP900575,FRANCE,3274872506466,product,false,0.5992248062015504,"Shop All, Mens, Gift Sets, Travel Spray / Roller Ball, Fragrance, Bath and Body"
36976,2,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36976/images/282671/GIV30236__95774.1758606639.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36976/images/282671/GIV30236__95774.1758606639.386.513.jpg?c=1,GIVENCHY POUR HOMME 3.4 EAU DE TOILETTE SPRAY,GIVENCHY POUR HOMME 3.4 EAU DE TOILETTE SPRAY,34.65,https://www.scentsworld.com/giv30236/,72,14.4,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36976/images/282671/GIV30236__95774.1758606639.220.290.jpg?c=1,GIVENCHY,Shop All,Men,,GIV30236,FRANCE,3274870303166,product,false,0.51875,"Shop All, Mens, Fragrance"
36770,24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36770/images/282667/GIV10246__31958.1758606598.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36770/images/282667/GIV10246__31958.1758606598.386.513.jpg?c=1,GIVENCHY TARTINE ET CHOCOLAT PTISENBON 3.4 EAU DE TOILETTE SPRAY,GIVENCHY TARTINE ET CHOCOLAT PTISENBON 3.4 EAU DE TOILETTE SPRAY,26.4,https://www.scentsworld.com/giv10246/,101,9.28,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/36770/images/282667/GIV10246__31958.1758606598.220.290.jpg?c=1,GIVENCHY,Shop All,Women,,GIV10246,FRANCE,3274870103667,product,false,0.7386138613861386,"Shop All, Womens, Fragrance"
37006,22,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/37006/images/282672/GIV35236__84913.1758606647.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/37006/images/282672/GIV35236__84913.1758606647.386.513.jpg?c=1,GIVENCHY VERY IRRESISTIBLE 2.5 EAU DE TOILETTE SPRAY FOR WOMEN,GIVENCHY VERY IRRESISTIBLE 2.5 EAU DE TOILETTE SPRAY FOR WOMEN,50.6,https://www.scentsworld.com/giv35236/,96,9.76,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/37006/images/282672/GIV35236__84913.1758606647.220.290.jpg?c=1,GIVENCHY,Shop All,Women,,GIV35236,FRANCE,3274872369412,product,false,0.47291666666666665,"Shop All, Womens, Fragrance"
46894,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46894/images/283479/VR3332993__91541.1758614556.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46894/images/283479/VR3332993__91541.1758614556.386.513.jpg?c=1,"GOOD FORTUNE ELIXIR INTENSE VIKTOR & ROLF 3.04 EAU DE PARFUM INTENSE SPRAY FOR WOMEN
",GOOD FORTUNE ELIXIR INTENSE VIKTOR & ROLF 3.04 EAU DE PARFUM INTENSE SPRAY FOR WOMEN,44,https://www.scentsworld.com/vr3332993/,180,13.6,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46894/images/283479/VR3332993__91541.1758614556.220.290.jpg?c=1,VIKTOR & ROLF,Shop All,WOMEN,,VR3332993,FRANCE,3614273919982,product,false,0.7555555555555555,"Shop All, Womens, Specials, Fragrance"
41600,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41600/images/283476/VR2886756__99028.1758614523.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41600/images/283476/VR2886756__99028.1758614523.386.513.jpg?c=1,"GOOD FORTUNE V&R 0.04 EAU DE PARFUM SPRAY VIAL FOR WOMEN
",GOOD FORTUNE V&R 0.04 EAU DE PARFUM SPRAY VIAL FOR WOMEN,1.1,https://www.scentsworld.com/vr2886756/,25,0.16,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41600/images/283476/VR2886756__99028.1758614523.220.290.jpg?c=1,VIKTOR & ROLF,Shop All,WOMEN,,VR2886756,FRANCE,3614273663229,product,false,0.956,"Shop All, Womens, Vial, Fragrance"
46871,75,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46871/images/283486/VR919418__44129.1758614644.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46871/images/283486/VR919418__44129.1758614644.386.513.jpg?c=1,"GOOD FORTUNE V&R 2 PCS SET FOR WOMEN: 3.04 EAU DE PARFUM SPRAY + 0.34 EAU DE PARFUM SPRAY
",GOOD FORTUNE V&R 2 PCS SET FOR WOMEN: 3.04 EAU DE PARFUM SPRAY + 0.34 EAU DE PARFUM SPRAY,45.1,https://www.scentsworld.com/vr919418/,180,24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46871/images/283486/VR919418__44129.1758614644.220.290.jpg?c=1,VIKTOR & ROLF,Shop All,WOMEN,,VR919418,FRANCE,3614273919418,product,false,0.7494444444444444,"Shop All, Womens, Gift Sets, Travel Spray / Roller Ball, Fragrance"
45814,36,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45814/images/282552/EAAO136599__19736.1758605503.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45814/images/282552/EAAO136599__19736.1758605503.386.513.jpg?c=1,"GREEN TEA 2 PCS SET: 3.3 SCENT SPRAY + HONEY DROPS 3.3 BODY CREAM
",GREEN TEA 2 PCS SET: 3.3 SCENT SPRAY + HONEY DROPS 3.3 BODY CREAM,12.65,https://www.scentsworld.com/eaao136599/,45,17.76,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45814/images/282552/EAAO136599__19736.1758605503.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EAAO136599,USA,085805377519,product,false,0.7188888888888889,"Shop All, Womens, Gift Sets, Fragrance, Bath and Body"
32993,14,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32993/images/282543/EAA0133232__61853.1758605396.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32993/images/282543/EAA0133232__61853.1758605396.386.513.jpg?c=1,"GREEN TEA CITRON FREESIA 1.7 EAU DE TOILETTE SPRAY FOR WOMEN
",GREEN TEA CITRON FREESIA 1.7 EAU DE TOILETTE SPRAY FOR WOMEN,6.05,https://www.scentsworld.com/eaa0133232/,47,5.44,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32993/images/282543/EAA0133232__61853.1758605396.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EAA0133232,USA,085805254483,product,false,0.8712765957446809,"Shop All, Womens, Fragrance"
48059,11,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48059/images/282550/EAA2235727023__19580.1758605482.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48059/images/282550/EAA2235727023__19580.1758605482.386.513.jpg?c=1,"GREEN TEA CITRON FREESIA 3.3 EAU DE TOILETTE SPRAY FOR WOMEN
",GREEN TEA CITRON FREESIA 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,8.25,https://www.scentsworld.com/eaa2235727023/,49,8.96,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48059/images/282550/EAA2235727023__19580.1758605482.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EAA2235727023,SPAIN,085805254476,product,false,0.8316326530612245,"Shop All, Womens, Fragrance"
41095,11,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41095/images/282520/EA2239263006__28667.1758605168.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41095/images/282520/EA2239263006__28667.1758605168.386.513.jpg?c=1,"GREEN TEA CITRON FREESIA HONEY DROPS 16.9 BODY CREAM
",GREEN TEA CITRON FREESIA HONEY DROPS 16.9 BODY CREAM,11,https://www.scentsworld.com/ea2239263006/,28,19.68,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41095/images/282520/EA2239263006__28667.1758605168.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EA2239263006,SPAIN,085805254490,product,false,0.6071428571428572,"Shop All, Womens, Bath and Body"
48058,5,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48058/images/282544/EAA0133234__52076.1758605407.1280.1280.png?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48058/images/282544/EAA0133234__52076.1758605407.386.513.png?c=1,"GREEN TEA CITRON FREESIA TESTER 3.3 EAU DE TOILETTE SPRAY FOR WOMEN
",GREEN TEA CITRON FREESIA TESTER 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,6.05,https://www.scentsworld.com/eaa0133234/,49,8.96,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/48058/images/282544/EAA0133234__52076.1758605407.220.290.png?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EAA0133234,SPAIN,085805254513,product,false,0.8765306122448979,"Shop All, Womens, Testers, New Arrivals, Fragrance"
47799,8,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47799/images/282549/EAA0135766__16849.1758605472.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47799/images/282549/EAA0135766__16849.1758605472.386.513.jpg?c=1,GREEN TEA COUNTRY BREEZE 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,GREEN TEA COUNTRY BREEZE 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,8.25,https://www.scentsworld.com/eaa0135766/,49,9.44,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47799/images/282549/EAA0135766__16849.1758605472.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAA0135766,USA,085805260101,product,false,0.8316326530612245,"Shop All, Womens, Fragrance"
33655,23,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33655/images/282556/EAGREB424114__87436.1758605542.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33655/images/282556/EAGREB424114__87436.1758605542.386.513.jpg?c=1,GREEN TEA HONEY DROPS 13.5 OZ BODY CREAM,GREEN TEA HONEY DROPS 13.5 OZ BODY CREAM,9.35,https://www.scentsworld.com/eagreb424114/,30,16.32,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33655/images/282556/EAGREB424114__87436.1758605542.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAGREB424114,USA,085805029852,product,false,0.6883333333333334,"Shop All, Womens, Bath and Body"
33653,24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33653/images/282555/EAGREB40034__97986.1758605533.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33653/images/282555/EAGREB40034__97986.1758605533.386.513.jpg?c=1,GREEN TEA HONEY DROPS 16.9 OZ BODY CREAM,GREEN TEA HONEY DROPS 16.9 OZ BODY CREAM,12.65,https://www.scentsworld.com/eagreb40034/,30,19.84,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33653/images/282555/EAGREB40034__97986.1758605533.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAGREB40034,USA,085805071387,product,false,0.5783333333333334,"Shop All, Womens, Bath and Body"
33752,5,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33752/images/282558/EAGTFF40002__77914.1758605562.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33752/images/282558/EAGTFF40002__77914.1758605562.386.513.jpg?c=1,GREEN TEA LAVENDER 3.4 EDT SP,GREEN TEA LAVENDER 3.4 EDT SP,8.25,https://www.scentsworld.com/eagtff40002/,45,9.28,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33752/images/282558/EAGTFF40002__77914.1758605562.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAGTFF40002,USA,085805100865,product,false,0.8166666666666667,"Shop All, Womens, Fragrance"
33670,10,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33670/images/282557/EAGREF40037__44085.1758605551.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33670/images/282557/EAGREF40037__44085.1758605551.386.513.jpg?c=1,GREEN TEA LOTUS 3.4 EDT SP,GREEN TEA LOTUS 3.4 EDT SP,8.25,https://www.scentsworld.com/eagref40037/,45,9.28,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33670/images/282557/EAGREF40037__44085.1758605551.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAGREF40037,USA,085805076450,product,false,0.8166666666666667,"Shop All, Womens, Fragrance"
32966,24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32966/images/282541/EAA0130647__69551.1758605365.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32966/images/282541/EAA0130647__69551.1758605365.386.513.jpg?c=1,GREEN TEA LYCHEE LIME 16.9 HONEY DROPS CREAM,GREEN TEA LYCHEE LIME 16.9 HONEY DROPS CREAM,11.55,https://www.scentsworld.com/eaa0130647/,30,19.68,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32966/images/282541/EAA0130647__69551.1758605365.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAA0130647,USA,085805248758,product,false,0.615,"Shop All, Womens, Bath and Body"
32958,6,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32958/images/282540/EAA0130645__17604.1758605356.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32958/images/282540/EAA0130645__17604.1758605356.386.513.jpg?c=1,GREEN TEA LYCHEE LIME 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,GREEN TEA LYCHEE LIME 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,8.25,https://www.scentsworld.com/eaa0130645/,48,9.28,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/32958/images/282540/EAA0130645__17604.1758605356.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAA0130645,USA,085805248734,product,false,0.828125,"Shop All, Womens, Fragrance"
48386,24,,,GREEN TEA LYCHEE LIME TESTER 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,GREEN TEA LYCHEE LIME TESTER 3.3 EAU DE TOILETTE SPRAY FOR WOMEN,6.05,https://www.scentsworld.com/eaa0130648/,51,16,,ELIZABETH ARDEN,Shop All,WOMEN,,EAA0130648,USA,085805248765,product,false,0.8813725490196078,"Shop All, Womens, Testers, Fragrance"
33765,10,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33765/images/282559/EAGTLF40001__69603.1758605571.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33765/images/282559/EAGTLF40001__69603.1758605571.386.513.jpg?c=1,GREEN TEA NECTARINE BLOSSOM 3.3 EDT SP,GREEN TEA NECTARINE BLOSSOM 3.3 EDT SP,8.25,https://www.scentsworld.com/eagtlf40001/,49.5,9.28,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33765/images/282559/EAGTLF40001__69603.1758605571.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAGTLF40001,FRANCE,085805544829,product,false,0.8333333333333334,"Shop All, Womens, Fragrance"
45070,6,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45070/images/282536/EAA0126425__94493.1758605320.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45070/images/282536/EAA0126425__94493.1758605320.386.513.jpg?c=1,"GREEN TEA SAKURA BLOSSOM HONEY DROPS 16.9 BODY CREAM
",GREEN TEA SAKURA BLOSSOM HONEY DROPS 16.9 BODY CREAM,9.9,https://www.scentsworld.com/eaa0126425/,34,19.68,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/45070/images/282536/EAA0126425__94493.1758605320.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,WOMEN,,EAA0126425,SPAIN,085805242749,product,false,0.7088235294117646,"Shop All, Womens, Fragrance, Bath and Body"
33787,13,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33787/images/282560/EAK070400__39568.1758605580.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33787/images/282560/EAK070400__39568.1758605580.386.513.jpg?c=1,GREEN TEA TESTER 3.3 EDP SP,GREEN TEA TESTER 3.3 EDP SP,7.15,https://www.scentsworld.com/eak070400/,49.5,8.8,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/33787/images/282560/EAK070400__39568.1758605580.220.290.jpg?c=1,ELIZABETH ARDEN,Shop All,Women,,EAK070400,USA,085805907006,product,false,0.8555555555555555,"Shop All, Womens, Testers"
17371,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17371/images/282660/GBGRYF423060__76797.1758606531.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17371/images/282660/GBGRYF423060__76797.1758606531.386.513.jpg?c=1,GREY FLANNEL 4 OZ EDT SP,GREY FLANNEL 4 OZ EDT SP,11,https://www.scentsworld.com/gbgryf423060/,45,8,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17371/images/282660/GBGRYF423060__76797.1758606531.220.290.jpg?c=1,GEOFFREY BEENE,Shop All,Men,,GBGRYF423060,USA,719346021814,product,false,0.7555555555555555,"Shop All, Mens, Fragrance"
17412,21,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17412/images/282661/GBGRYT423061__27741.1758606542.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17412/images/282661/GBGRYT423061__27741.1758606542.386.513.jpg?c=1,GREY FLANNEL TESTER 4 OZ EDT SP,GREY FLANNEL TESTER 4 OZ EDT SP,7.7,https://www.scentsworld.com/gbgryt423061/,0,7.84,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/17412/images/282661/GBGRYT423061__27741.1758606542.220.290.jpg?c=1,GEOFFREY BEENE,Shop All,Men,,GBGRYT423061,USA,0719346021807,product,false,0,"Shop All, Mens, Testers, Fragrance"
40410,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/40410/images/282691/GUC99260113175__54102.1758606832.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/40410/images/282691/GUC99260113175__54102.1758606832.386.513.jpg?c=1,"GUCCI 4 PCS MINI SET FOR WOMEN: 2 X BLOOM 0.16 EAU DE PARFUM + 2 X FLORA GORGEOUS GARDENIA 0.16 EAU DE PARFUM
",GUCCI 4 PCS MINI SET FOR WOMEN: 2 X BLOOM 0.16 EAU DE PARFUM + 2 X FLORA GORGEOUS GARDENIA 0.16 EAU DE PARFUM,37.4,https://www.scentsworld.com/guc99260113175/,98,6.72,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/40410/images/282691/GUC99260113175__54102.1758606832.220.290.jpg?c=1,GUCCI,Shop All,WOMEN,,GUC99260113175,SPAIN,3616303465223,product,false,0.6183673469387756,"Shop All, Womens, Gift Sets, Specials, Fragrance"
39250,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39250/images/281174/GUC481081__33515.1758520395.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39250/images/281174/GUC481081__33515.1758520395.386.513.jpg?c=1,GUCCI BLOOM 1 OZ EAU DE PARFUM SPRAY,GUCCI BLOOM 1 OZ EAU DE PARFUM SPRAY,36.3,https://www.scentsworld.com/guc481081/,75,6.24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39250/images/281174/GUC481081__33515.1758520395.220.290.jpg?c=1,GUCCI,Shop All,Women,,GUC481081,GERMANY,8005610481081,product,false,0.516,"Shop All, Womens, Fragrance"
41118,3,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41118/images/282686/GUC514274__78510.1758606782.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41118/images/282686/GUC514274__78510.1758606782.386.513.jpg?c=1,"GUCCI BLOOM 1 OZ EAU DE TOILETTE SPRAY FOR WOMEN
",GUCCI BLOOM 1 OZ EAU DE TOILETTE SPRAY FOR WOMEN,40.15,https://www.scentsworld.com/guc514274/,90,6.24,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/41118/images/282686/GUC514274__78510.1758606782.220.290.jpg?c=1,GUCCI,Shop All,WOMEN,,GUC514274,GERMANY,3616302514274,product,false,0.5538888888888889,"Shop All, Womens, Fragrance"
47603,31,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47603/images/282692/GUC99260129452__83967.1758606844.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47603/images/282692/GUC99260129452__83967.1758606844.386.513.jpg?c=1,GUCCI BLOOM 3 PCS SET FOR WOMEN: 3.3 EAU DE PARFUM SPRAY + 0.33 EAU DE PARFUM SPRAY + 3.3 BODY LOTION,GUCCI BLOOM 3 PCS SET FOR WOMEN: 3.3 EAU DE PARFUM SPRAY + 0.33 EAU DE PARFUM SPRAY + 3.3 BODY LOTION,90.2,https://www.scentsworld.com/guc99260129452/,175,26.4,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47603/images/282692/GUC99260129452__83967.1758606844.220.290.jpg?c=1,GUCCI,Shop All,WOMEN,,GUC99260129452,SPAIN,3616305447616,product,false,0.48457142857142854,"Shop All, Womens, Gift Sets, Travel Spray / Roller Ball, Fragrance, Bath and Body"
18602,42,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18602/images/282684/GUC481005__11779.1758606764.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18602/images/282684/GUC481005__11779.1758606764.386.513.jpg?c=1,GUCCI BLOOM 3.3 EAU DE PARFUM SPRAY,GUCCI BLOOM 3.3 EAU DE PARFUM SPRAY,70.4,https://www.scentsworld.com/guc481005/,155,12.8,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18602/images/282684/GUC481005__11779.1758606764.220.290.jpg?c=1,GUCCI,Shop All,Women,,GUC481005,UK,8005610481005,product,false,0.5458064516129032,"Shop All, Womens, Fragrance"
43435,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/43435/images/282681/GUC250377__81958.1758606735.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/43435/images/282681/GUC250377__81958.1758606735.386.513.jpg?c=1,"GUCCI FLORA GORGEOUS GARDENIA 2 PCS SET FOR WOMEN: 3.3 EAU DE PARFUM SPRAY + 0.33 EAU DE PARFUM SPRAY (TRAVEL SET)
",GUCCI FLORA GORGEOUS GARDENIA 2 PCS SET FOR WOMEN: 3.3 EAU DE PARFUM SPRAY + 0.33 EAU DE PARFUM SPRAY (TRAVEL SET),82.5,https://www.scentsworld.com/guc250377/,160,12.96,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/43435/images/282681/GUC250377__81958.1758606735.220.290.jpg?c=1,GUCCI,Shop All,WOMEN,,GUC250377,SPAIN,3616305250377,product,false,0.484375,"Shop All, Womens, Gift Sets, Travel Spray / Roller Ball, Fragrance"
18600,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18600/images/282680/GUC022472__11611.1758606725.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18600/images/282680/GUC022472__11611.1758606725.386.513.jpg?c=1,GUCCI FLORA GORGEOUS GARDENIA 3.3 EAU DE PARFUM SPRAY FOR WOMEN (NEW),GUCCI FLORA GORGEOUS GARDENIA 3.3 EAU DE PARFUM SPRAY FOR WOMEN (NEW),82.5,https://www.scentsworld.com/guc022472/,138,11.2,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/18600/images/282680/GUC022472__11611.1758606725.220.290.jpg?c=1,GUCCI,Shop All,Women,,GUC022472,SPAIN,3616302022472,product,false,0.40217391304347827,"Shop All, Womens, Best Sellers, Fragrance"
46332,11,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46332/images/282683/GUC470869__97105.1758606755.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46332/images/282683/GUC470869__97105.1758606755.386.513.jpg?c=1,"GUCCI FLORA GORGEOUS MAGNOLIA 1 OZ EAU DE PARFUM SPRAY FOR WOMEN
",GUCCI FLORA GORGEOUS MAGNOLIA 1 OZ EAU DE PARFUM SPRAY FOR WOMEN,41.8,https://www.scentsworld.com/guc470869/,105,6.08,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/46332/images/282683/GUC470869__97105.1758606755.220.290.jpg?c=1,GUCCI,Shop All,WOMEN,,GUC470869,SPAIN,3616303470869,product,false,0.6019047619047619,"Shop All, Womens, Fragrance"
39375,100,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39375/images/282687/GUC626345__90741.1758606792.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39375/images/282687/GUC626345__90741.1758606792.386.513.jpg?c=1,GUCCI GUILTY BLACK 1.7 EDT SP FOR MEN,GUCCI GUILTY BLACK 1.7 EDT SP FOR MEN,42.9,https://www.scentsworld.com/guc626345/,80,6.4,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/39375/images/282687/GUC626345__90741.1758606792.220.290.jpg?c=1,GUCCI,Shop All,Men,,GUC626345,UK,737052626345,product,false,0.46375,"Shop All, Mens, Best Sellers, Fragrance"
47561,37,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47561/images/282682/GUC267092__59138.1758606745.1280.1280.jpg?c=1,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47561/images/282682/GUC267092__59138.1758606745.386.513.jpg?c=1,GUCCI GUILTY POUR HOMME 2 PCS SET FOR MEN: 3 OZ EAU DE TOILETTE SPRAY + 2.4 DEODORANT STICK,GUCCI GUILTY POUR HOMME 2 PCS SET FOR MEN: 3 OZ EAU DE TOILETTE SPRAY + 2.4 DEODORANT STICK,57.2,https://www.scentsworld.com/guc267092/,145,16.48,https://cdn11.bigcommerce.com/s-5cd76qe6s3/products/47561/images/282682/GUC267092__59138.1758606745.220.290.jpg?c=1,GUCCI,Shop All,MEN,,GUC267092,SPAIN,3616305267092,product,false,0.6055172413793104,"Shop All, Mens, Gift Sets, Fragrance, Bath and Body"
